Id,Title,FullDescription,LocationRaw,LocationNormalized,ContractType,ContractTime,Company,Category,SalaryRaw,SalaryNormalized,SourceName
46633203,Care Home Manager Perthshire ****K,"Care Home Manager Perth Up to **** per annum In Touch Recruitment are working on behalf of an dynamic care provider to recruit an experienced Care Home Manager for established Residential Home in the rural town of Blairgowrie in Perth and Kinross. The Home provides care and support to elderly residents in homely environment, close to local amenities the home has transport links to area throughout Perthshire. As Residential Manager of the service you will be responsible for overseeing the smooth running of the service and ensuring the highest level of care is delivered at all times. Your responsibilities will include  Staff Management and Supervision  Budget Management / Profit and Loss control  Recruitment and Selection of Staff  Risk Assessments / Health & Safety  Liaising with Medical Professionals, Internal and External Authorities All applicants will have an in depth understanding of the Care Inspectorate and how to implement and maintain national care standards with a commitment to improving standards and achieving high standards. The candidate will have good communications skills and the ability to successfully promote this excellent service in a competitive market. The successful candidate will have proven Care experience working at Management level within an Elderly Residential Service for a minimum of 2 years. An SVQ Level 4 or equivalent is desirable in this role as is a 1st Level Nursing qualification however this is not essential. This is an excellent opportunity to join a small group of care homes that have an excellent care ethos. The role would suit an experienced Manager who is looking to put their stamp on a wellestablished Home. Please click apply today. Keywords  Home Manager, Care Home Manager, Residential Home Manager, Care Manager, Perth, Dundee, Blairgowrie, Elderly Care, Coupar Angus, Perthshire","Blairgowrie, Perth And Kinross",Blairgowrie,full_time,,,Healthcare & Nursing Jobs,30000 to 34000 per year,32000,careworx.co.uk
46633212,Nursing Home Manager (RGN) Stockport,"RGN Home Manager Stockport  Cheshire **** per annum Excellent Benefits In Touch Recruitment are working on behalf of a distinguished care provider to recruit a Home Manager for their prestigious services in Stockport. My client is a large, reputable care home provider that provides nursing and residential care to older people across a number of services throughout the UK. The ideal candidate for this position will be an experienced Nursing (RGN) Manager who has a proven background in successfully managing an Elderly Nursing service. Applicants will have an in depth understanding of the problems faced Managing a Nursing Home and be able to support and advise exiting Home Managers on how best overcome problems and make positive changes to in turn achieve high standards. All applicants must hold an RGN qualification with an active NMC pin; a Management qualification is also desirable. All applicants must also have a minimum of 3 years Nursing Home Management experience. My client is particularily keen to talk to candidates with private healthcare background. Excellent communication skills are essential for this role along with a strong ability to identify and resolve problems in a positive and professional manner. The chosen candidate will be joining a leading healthcare provider that offers long term career and development opportunities along with a strong support structure to ensure success within the role. This will be a challenging but very rewarding role Please click apply today. Keywords  Peripatetic Manager, Nursing Home Manager, Care Home Manager, Care Centre Manager, Cheshire, Home Manager, Greater Manchester, South Manchester, Stockport","Stockport, Cheshire",UK,full_time,,,Healthcare & Nursing Jobs,45000 to 49000 per year,47000,careworx.co.uk
46633225,Registered Nurse Renfrewshire,"Registered Nurse (RGN/RMN) Renfrewshire Up to **** per hour In Touch Recruitment are working on behalf of a quality focused national care provider to recruit an experienced Registered Nurse to work within their wellestablished Nursing Home in Refrewshire. The medium sized Nursing Home provides care to elderly residents with varying general nursing and Dementia Care needs. Established within the local community the home provides quality care which is supported by a strong network on registered nurses and committed care staff. As a Nurse within the Service you will be responsible delivering person centred care, assessing and compiling cares plans design specifically to the residents needs, administering medication and supervising a care team. The role requires a passionate and committed Registered Nurse with a 1st level RGN / RMN qualification and an active NMC PIN; Nurses from all backgrounds and experience levels are welcome to apply for this role. The role will be working a total of 37.5 hours per week and paying an hourly rate of up to **** per hour. This is a fantastic opportunity join a leading care provider who invests heavily in staff training and can offer genuine career progression. Please click apply today. Keywords RMN, RGN Nurse, Elderly Care, Nursing Home, Mental Health, Dementia Care, Nursing, General Nurse, Staff Nurse, Renfrewshire, Paisley","Paisley, Renfrewshire",Paisley,full_time,,,Healthcare & Nursing Jobs,12 to 13 per hour,24000,careworx.co.uk
46633230,RGN Ebbw Vale,"RGN REQUIRED  EBBW VALE, SOUTH WALES  ****  **** PER HOUR Eclypse Recruitment is currently looking to recruit a 1st Level Registered General Health Nurse for a medium sized Nursing Home in Ebbw Vale, Gwent, South Wales. Our Client is looking for a confident individual with a 1st Level RGN qualification, or Dual Qualified Nurse, to provide 100% quality patient nursing this EMI and General Elderly Nursing Home. The Home has an excellent reputation within the community and is dedicated to providing high standards of care. Experiences working in a similar setting in preferred, but Newly Qualified Nurses are welcome to apply for this nursing home in Ebbw Vale. The salary for this position is around **** for newly qualified nurses and circa **** per hour for experienced nurses, depending on skills and experience. Full time salary is circa **** Hours of work are around **** per week, with overtime available on request. A preference for nights or days can be accommodated. If you are a qualified nurse in the Ebbw Vale area then please contact Becky today at Eclypse Recruitment.","Ebbw Vale, Blaenau Gwent",Ebbw Vale,full_time,,,Healthcare & Nursing Jobs,21000 to 23500 per year,22250,careworx.co.uk
46633254,Regional Manager Yorkshire,"Regional Manager  Nursing Home Yorkshire In Touch Recruitment are working on behalf of a national nursing home provider to recruit an experienced Regional Manager to oversee their portfolio of Nursing Homes throughout Yorkshire. As Regional Manager you will be responsible for overseeing the Management of services and supporting the Home Manager in service standards, occupancy, budgets, staff management and regulatory compliance. The successful candidate MUST have Senior Management experience gained working within an Elderly Nursing Home provider either at Regional or Operational Level, although highly experienced Senior Home Managers will be considered. A Nursing qualification would be highly advantageous in this role although not essential. This is a fantastic opportunity to work for a leading provider within a Senior Management role Please click apply today.","Leeds, West Yorkshire",Leeds,full_time,,,Healthcare & Nursing Jobs,45000 to 50000 per year,47500,careworx.co.uk
46633266,Ward Manager Job Peterborough,"Job Ref  VAC**** Job Title  Ward Manager Location  Peterborough Salary  Negotiable I am recruiting for a private hospital based in Peterborough and they have recently completed a ****.5 million investment with a new theatre and ambulatory unit commissioned earlier this year. The hospital is registered for 55 beds, **** HDU beds, 3 theatres, incorporating a Day Case unit and a full supporting outpatient service with diagnostic treatment facilities. My client is currently inviting applications for the position of Ward Manager The successful applicant must be enthusiastic and productive with excellent leadership skills, have a passion for quality and safety and work well within a team. The applicants must have been qualified for a minimum of 4 years and must be able to show evidence of leadership, continuing professional development and a history of implementing change successfully. An Acute/Critical Care background is desirable but not essential. My client actively support our staff with a structured continuing professional development programme and have students on placement. Therefore, evidence of **** or some form of mentorship programme is essential. You must have or be willing to work towards a teaching and assessing qualification, ALS or equivalent course. If you are interested in this post please click apply today.","Peterborough, Cambridgeshire",UK,full_time,,,Healthcare & Nursing Jobs,31000 per year,31000,careworx.co.uk
46633267,Scrub Nurse Job Ashtead,"Job ref  VAC**** Job Title  Scrub Nurse Location  Ashtead, Surrey Salary  Negotiable I am recruiting for a small yet very busy hospital based in Ashtead, Surrey. Job Description: They are looking for an enthusiastic Theatre Nurse with Scrub experience to support the nursing team in delivering extraordinary standards of care and practice in this multispeciality environment. The theatre department is extremely busy, working with Consultants from a wide range of clinical disciplines, including orthopaedics and cosmetics. You must be NMC (UK) registered and able to demonstrate current Theatre experience with the ability to work under pressure. My client is a highly respected hospital where consultants from a vast range of clinical disciplines offer an exceptional service to patients. They have an excellent reputation for the highest standards of care with **** operating theatres, a standalone Endoscopy Suite and on site TSSU. The department allows staff to utilise a broad range of clinical skills within a dynamic and progressive team. If you are interested in this post please click apply today.","Ashtead, Surrey",Ashtead,full_time,,,Healthcare & Nursing Jobs,22000 to 30000 per year,26000,careworx.co.uk
46633272,"Night RGN Christchurch, Dorset","Night RGN  Christchurch, Dorset Eclypse Recruitment is currently looking to recruit a night RGN for a Nursing Home in Christchurch, Dorset. We are looking for a RGN who ideally has experience working with the elderly or in nursing homes. The home caters for elderly frail residents aged over 65 years. The nursing home is based in the lovely area of Christchurch in Dorset and we are keen to speak with all Registered General Nurses in this area who would look at working full time nights. We need RGNs who will work on a rota basis and be available to work any night of the week, including some weekends. We are looking for Staff Nurses who have the following skills and experiences:  1st level RGN with an active NMC Pin Number  Some elderly nursing experience  Ideally we are looking for staff nurses who have worked nights in nursing homes before  A genuine care and commitment to elderly care The nursing home pays competitive rates. In the week the hourly rate is **** per hour, going up at the weekend to between 14.50 on Friday Night and **** on Saturday Night. You will be paid 15.00 per hour on bank holidays and **** if you work Christmas Day. We are looking for a staff nurse to work between ****  48 hours per week. We also have a part time nights role for Staff Nurses who would like fewer hours. If you are an RGN looking for night shifts in the Christchurch area of Dorset then please contact Becky at Eclypse Recruitment to apply.","Christchurch, Dorset",Christchurch,full_time,,,Healthcare & Nursing Jobs,23000 to 26000 per year,24500,careworx.co.uk
46633293,Home Manager Job Halifax,Home Manager  Halifax Eclypse recruitment is looking to recruit an experienced and dedicated Home Manager. The Client: The home is a large beautiful newly opened nursing home which caters for elderly people with nursing and dementia needs. The home does need some trouble shooting to help them improve the standards of the home. The Role: We are looking for a RGN or a Residential Home Manager to manage the day to day running of the home in Halifax. The home is beautiful and we are keen to find the right person to help the home improve its standards and become the best it can be. The home is a nursing home so you will need to understand the CQC regulations relating to nursing homes. The role will involve the following duties: Maintaining occupancy of the home Recruitment Staff appraisals and disciplinary Staff management Clinical standards of the home Liaise with CQC Improving the service Trouble shooting and problem solving The Candidate: The successful candidate needs to be an experienced Home Manager with the relevant management qualifications. You must have previous home management experience and must have experience of working in a nursing home. We are looking for a candidate who has had previous experience of trouble shooting and is dedicated and enthusiastic. The owner is looking for a strong manager but if you are a qualified RGN Home Manager you will still be considered for the post of home manager in Halifax. We can only consider candidates who have previously managed elderly care homes which have been a minimum of 50 beds in size as our home is very big and needs a very experienced home manager. The Salary: ****  **** dependant on experience and qualifications. If you are an experienced elderly home manager in Halifax then please contact Caroline today at Eclypse Recruitment,"Halifax, West Yorkshire",Halifax,full_time,,,Healthcare & Nursing Jobs,35000 to 40000 per year,37500,careworx.co.uk
46633300,Residential Care Home Manager Stoke,"UK Healthcare Professionals are currently recruiting a residential home manager. This excellent opportunity has arisen in a residential setting that caters for patients with substance misuse issues, duties will include: • Recruiting staff and ensuring rotas are complete • Delegating responsibilities to the deputy and senior staff • Actively marketing the home within the community • Liaising with various professionals ensuring the home meets required CQC standards. • Ensuring the home is running efficiently and to maximum capacity The Candidate The successful candidate will be experienced within the care sector and hold a NVQ level 4 in management/RMA (registered manager’s award). The candidate will have previous manager experience and possess an understanding of substance misuse in the care sector. This post is offered full time with an excellent remuneration package, benefits include pension, healthcare and generous annual leave entitlement. All applicants must be eligible to work in the UK, successful applications will be subject to a CRB disclosure.","Stoke-On-Trent, Stafforsdhire",UK,full_time,,,Healthcare & Nursing Jobs,24000.00 per year,24000,careworx.co.uk
46633315,Scrub Nurse Job Norwich,"UK Healthcare Professionals are currently recruiting an ODP/Theatre Nurse for a hospital in Norwich. The Role: An excellent opportunity has arisen for a professionally minded full time scrub/nurse to join the theatre team. This hospital offers expert surgery and candidates can expect to work alongside some of the UK’s leading clinicians. The Candidate: Registered and qualified RGN/ODP A minimum of 1 years post registration experience in theatres specialising in scrub. Experience with ophthalmic and plastic surgery very advantageous Additional areas will include general surgery, orthopaedics Enquiries are welcome from multispecialist ODP’s as some work in anaesthetics will be required. Additional Information: This post is offered full time based on 3****.5 hours per week over a 7 day period; benefits include a generous salary and annual leave entitlement, pension scheme, life assurance and private healthcare To apply for this post you must be fully registered with the appropriate governing body and be eligible to work in the UK. Successful applications will be subject to CRB disclosure","Norwich, Norfolk",Norwich,full_time,,,Healthcare & Nursing Jobs,26000.00 per year,26000,careworx.co.uk
46633319,Night RGN Staff Nurse Job Winchester,"Nights RGN Staff Nurse Required  Nursing Home Winchester, Hampshire **** per hour  37.5 Hour Contract & **** hour contract Permanent Positions Eclypse Recruitment is currently looking to recruit **** full time staff nurses for nights for a beautiful nursing home located in Winchester, Hampshire. It is a large nursing home where the home looks after elderly frail and EMI residents. It is beautiful nursing home set in lovely grounds. The home is part of a UK wide medium group of care homes. We are looking for **** full time Registered General Nurse / Staff Nurses to be based in Winchester in Hampshire who can work well within a team and someone who loves nursing the elderly. The positions are full time night nurse roles. The right candidate must be a qualified and experienced RGN who would enjoy working in the Nursing Home environment, looking after elderly residents. The Registered General Nurse will be responsible for nursing elderly residents. Main duties will include  General wellbeing of residents at night  Physical health  Wound dressing  Administering medicine  Care plans  Risk Assessments This is a wellestablished nursing home has an enviable reputation in the area. You will be caring for the elderly and frail and patients with dementia on night duty. This will be a very rewarding post for the right staff nurse looking for a new opportunity in Winchester, Hampshire. The client are looking to pay an excellent salary of **** per and you will be contracted to work 37.5 hours per week which is a salary of **** per annum If you are an experienced RGN / Staff Nurse located in Winchester, Hampshire and you are looking for a new opportunity within a wellestablished nursing home, then please contact Becky at Eclypse Recruitment today for more details. Night Nurses only need apply as these roles are full time and permanent night nurse roles.","Winchester, Hampshire",Winchester,full_time,,,Healthcare & Nursing Jobs,29250 per year,29250,careworx.co.uk
46633324,"RGN Bagshot, Surrey","RGN  Registered General Nurse  Bagshot Surrey ******** per hour on 37.5 hour week (Full Time and Part Time Hours Available) ****  **** Eclypse Recruitment is currently recruiting for a Registered General Nurse (RGN Staff Nurse) to work in a nursing home in Bagshot in Surrey. The nursing home is quite large and we are keen to recruit an RGN who has previous nursing home experience to work in this lovely nursing home in Bagshot in Surrey. We are looking for a Registered General Nurse in Surrey who can manage a team of carers and residents and advise the patients on their wellbeing. As a staff nurse you must be experienced in decision making and in elderly nursing care. The Registered General Nurse or RGN will be responsible for a number of patients looking after their dietary requirements, their physical health & their medication and care plans. Our client based in Bagshot, Surrey are looking for the following requirements for their gorgeous home in Bagshot: RGN with active NMC Pin Number Ideally a nursing home background A desire to nurse the elderly The home is caring for the elderly and will be a very rewarding post for the right RGN in Bagshot, Surrey. The roles are mainly for days and we are looking for **** staff nurse to work full time and **** staff nurse to work part time. The salary range for this nursing home is very competitive and they are looking to pay ******** per hour on full time hours at 37.5 hours which is a salary of ****  **** If you are a registered general nurse","Bagshot, Surrey",Bagshot,full_time,,,Healthcare & Nursing Jobs,27300 to 28300 per year,27800,careworx.co.uk
46633328,RGN Staff Nurse Job West Sussex,REGISTERED NURSE  West Sussex **** phr  **** phr Eclypse Recruitment are currently looking to recruit a Staff Nurse for a large modern purpose built Nursing Home in West Sussex . This home is part of a leading healthcare provider with reputable homes nationwide. We are looking for a Registered Nurse to work full time days. This role would suit someone with strong clinical skills and previous experience of working within a nursing home . Someone who is looking for progression or development and has lots of nursing experience would be ideal It is a busy role that would suit an experienced nurse. We need the following: Registered Nurse Previous elderly nursing home experience A professional approach to nursing management Independent approach This lovely nursing home is based in West Sussex .They need a strong staff nurse with good clinical knowledge. This is an excellent opportunity for an experienced nurse to join an excellent nursing home and work for a leading healthcare provider. Salary will be circa ****  **** per hour  development and progression.,"Arundel, West Sussex",Arundel,full_time,,,Healthcare & Nursing Jobs,22464 to 23400 per year,22932,careworx.co.uk
46633351,Experienced Staff Nurse / Deputy Manager Gosport,"Experienced Registered General Nurse / Deputy Home Manager  Gosport, Hampshire ****  **** Eclypse Recruitment are currently looking to recruit RGN Qualified Nurse for a fantastic care home in Gosport . This leading healthcare organisation is looking for experienced registered Nurses to offer care to the elderly in a lead role as the homes Deputy Manager. We are looking for a nurse with experience in nursing homes who perhaps is looking for their first role as a Deputy Manager. The nursing home we are recruiting for in small in size so would suit an experienced nurse with strong leaderships skills. In this role as Deputy Manager you will be responsible for: Giving medication Write care plans Risk assessments Wound Dressing Tissue viability Venepuncture Managing other staff nurses and care assistants Carrying out audits Clinical management We are looking for a qualified Registered nurse with a strong background in nursing homes. We are looking for a nurse who has worked with the elderly for a long time and knows how a nursing home operates. Salary for this post is **** if you work **** hours and **** if you work **** hours a week. If you are Registered Nurse looking for a step up into a deputy management role in Gosport in Hampshire then please contact Becky at Eclypse Recruitment for more information.","Gosport, Hampshire",Gosport,full_time,,,Healthcare & Nursing Jobs,26000 to 28000 per year,27000,careworx.co.uk
46633368,Home Manager Halifax ****K Bonus,"Home Manager Halifax **** per annum Bonus In Touch Recruitment are working on behalf of an dynamic care provider to recruit an experienced Care Home Manager for their established Nursing Home in Halifax. The Home provides care and support to elderly residents in homely environment, close to local amenities the home has transport links to areas throughout Yorkshire. As Manager of the service you will be responsible for overseeing the smooth running of the service and ensuring the highest level of care is delivered at all times. Your responsibilities will include Staff Management and Supervision Budget Management / Profit and Loss control Recruitment and Selection of Staff Risk Assessments / Health & Safety Liaising with Medical Professionals, Internal and External Authorities All applicants will have an in depth understanding of the CQC and how to implement and maintain national care standards with a commitment to improving and achieving high standards. The Home is currently in the process of developing a specialist unit therefore this is an exciting time for an experienced Manager to join the service. The successful candidate will have proven Home Management experience with a minimum of 2 years experience. All candidates will be required to hold a first level nursing qualification (RGN or RMN) This is an excellent opportunity to join a small group of care homes that have an excellent care ethos. The role would suit an experienced Manager who is looking to put their stamp on a wellestablished Home. Please click apply today. Keywords  Home Manager, Care Home Manager, Nursing Home Manager, Care Manager, Huddersfield, Halifax, Leeds, Yorkshire, West Yorkshire","Halifax, West Yorkshire",Halifax,full_time,,,Healthcare & Nursing Jobs,35000 to 40000 per year,37500,careworx.co.uk
46633369,Scrub Nurse Job Gloucester,"Job ref  VAC**** Job Title  Scrub Nurse  30 hours per week Location  Longford, Gloucester Salary  **** pro rota I am recruiting for a Private Hospital based in the outskirts of Gloucester. They are looking to appoint staff to join their multispeciality department. They require a experienced, flexible and highly motivated qualified theatre scrub practitioner to work 30 hours per week In addition to your strong clinical skills, you will possess:  The personality to work as part of a dedicated team  The capacity to plan equipment and consumable requirements   Ability to participate in oncall duties . The ability to work to tight deadlines . Applicant must be qualified to RGN Level 1 If you would like to apply for this post please click apply today.","Gloucester, Gloucestershire",Gloucester,part_time,,,Healthcare & Nursing Jobs,21231 to 22231 per year,21731,careworx.co.uk
46633375,LIVE IN Care Worker Exeter,"Do you have a passion for people? Do you want to help someone to live independently to stay in their own home? If you can answer yes then come and join the award winning local Bluebird care team in Exeter or East Devon. We pride ourselves in delivering a high quality and reliable service to our customers and staff alike. We value and support all our staff and when you are on your livein assigment you will have regular personal contact with the office team to ensure you are well supported. Live In assigments will usually work on the basis of 2 weeks on and 1 week off, you may choose to alter this frequency and providing it satisfies the needs of our customers then we can be flexible. It is preferable but not essentail for you to have your own car. We will provide full training and support.","Exeter, Devon",Exeter,part_time,,,Healthcare & Nursing Jobs,400.00 to 450.00 per week,20400,careworx.co.uk
46633376,LIVE IN Care Worker Exeter Devon,"Do you have a passion for people? Do you want to help someone to live independently in their own home? If you can answer yes then come and join the award winning local Bluebird care team in Exeter or East Devon. We pride ourselves in delivering a high quality and reliable service to our customers and staff alike. We value and support all our staff and when you are on your livein assigment you will have regular personal contact with the office team to ensure you are well supported. Live In assigments will usually work on the basis of 2 weeks on and 1 week off, you may choose to alter this frequency and providing it satisfies the needs of our customers then we can be flexible. It is preferable but not essentail for you to have your own car. We will provide full training and on going support.",Devon,Devon,part_time,,,Healthcare & Nursing Jobs,400.00 to 450.00 per week,20400,careworx.co.uk
46633383,Healthcare Assistant Amersham,"JOB TITLE: Care Assistant REPORTING TO: Senior Care Staff, Deputy Manager, Centre Manager JOB PURPOSE: To assist in the provision of care and work as part of a team to achieve required standards. To ensure Residents retain their dignity and individuality. To be involved in the general activities of the Centre/Unit. SKILLS, KNOWLEDGE & QUALIFICATIONS Required:  NVQ level 12 in Care  Must demonstrate at least 12 months experience working with the relevant Client group  Genuine interest in working within a caring environment  Ability to work with differences  Ability to accept and act on instructions  Ability to communicate effectively at all levels  Team player  Good interpersonal skills  Willingness to participate in Vocational Training Programmes  Satisfactory Police Check and check against the POVA List (where applicable) Desired:  Relevant Vocational Qualification (achieved/working towards) MAIN RESPONSIBILITIES Care: Ensure the highest possible levels of care are maintained by supporting/assisting residents, when required, with washing, toileting, dressing, undressing, and all other aspects of daily living. Assist residents in all aspects of their care needs (e.g. physical, emotional and spiritual). Provide attention when needed, whilst ensuring Residents retain their comfort and dignity. Pay particular attention to assisting Residents who have limited mobility, or physical/learning difficulties, making the best use of aids provided. Closely monitor Residents who may be confused and/or who have behavioural problems. Assist in the promotion of continence. Assist in the delivery of care for Residents who are dying or who have a progressive illness. Assist with last offices. Observe care planning needs for Residents and complete written daily records as instructed and in line with the Company’s policies and procedures. Review and maintain care plans as per Key Worker role. Assist in framework of social activities by interacting with Residents and helping them continue with hobbies and activities in the Centre. Under the supervision and guidance of senior Care Staff, report on the wellbeing of Residents. Carry out regular checks on Residents at intervals determined by senior Staff Members. Make Visitors feel welcome. Provide refreshments/assistance as and when required. Make and change beds, ensuring that rooms are clean and tidy, and commodes are empty, in line with the Centre’s disposal of waste policy. Ensure the Centre’s resources are used appropriately Clean and maintain equipment used by Residents/Relatives e.g. wheelchairs, hearing aids,spectacles etc. Ensure the Centre is kept clean and tidy, in line with the Company’s attention to detail philosophy. If applicable, care for Residents’ clothing and rooms as named, and ensure that all clothing is recorded and clearly marked. Ensure full privacy and dignity is maintained for the dying and the bereaved, in line with the Company’s policies and procedures. Assist Residents who need help during meal times (be aware of swallowing difficulties, dietary requirements etc). Assist with serving of food/drinks as requested/ required. Wash up as requested/required. Escort Residents travelling to and from the Centre e.g. on social outings, hospital visits etc. Practice maximum integrity in all dealings with Residents' personal and financial affairs, and avoid abuse of the privileged relationship that exists with Residents Communication: Participate in Staff meetings as and when required. Training & Development: Maintain professional knowledge and competence. Attend mandatory training days/courses, on or off site, as and when required. Participate in relevant N/SVQ training to achieve required qualifications. Health & Safety: Report immediately to the Centre Manager, or Person in Charge, any illness of an infectious nature or accident incurred by a resident, colleague, self or another. Understand, and ensure the implementation of, the Centre’s Health and Safety policy, and Emergency and Fire procedures. Report to the Centre Manager, or the Maintenance Person, any faulty appliances, damaged furniture, equipment or any potential hazard. Promote safe working practice within the Centre. General: Promote and ensure the good reputation of the Centre. Ensure that all information of confidential nature gained in the course of duty is not divulged to third parties. Notify the Centre Manager, or the Person in Charge, as soon as possible of your inability to report for duty, and also on your return to work from all periods of absence. Ensure the security of the Centre is maintained at all times. Adhere to all Company policies and procedures within the defined time scales. Ensure all equipment is clean and well maintained. Carry out any other tasks that may be reasonably assigned to you. This Job Description indicates only the main duties and responsibilities of the post. It is not intended as an exhaustive list.","Amersham, Buckinghamshire",Amersham,part_time,,,Healthcare & Nursing Jobs,6.08 to 13.50 per hour,18796,careworx.co.uk
46633385,Healthcare Assistants Required Aylesbury,"JOB TITLE: Care Assistant REPORTING TO: Senior Care Staff, Deputy Manager, Centre Manager JOB PURPOSE: To assist in the provision of care and work as part of a team to achieve required standards. To ensure Residents retain their dignity and individuality. To be involved in the general activities of the Centre/Unit. SKILLS, KNOWLEDGE & QUALIFICATIONS Required:  NVQ level 12 in Care  Must demonstrate at least 12 months experience working with the relevant Client group  Genuine interest in working within a caring environment  Ability to work with differences  Ability to accept and act on instructions  Ability to communicate effectively at all levels  Team player  Good interpersonal skills  Willingness to participate in Vocational Training Programmes  Satisfactory Police Check and check against the POVA List (where applicable) Desired:  Relevant Vocational Qualification (achieved/working towards) MAIN RESPONSIBILITIES Care: Ensure the highest possible levels of care are maintained by supporting/assisting residents, when required, with washing, toileting, dressing, undressing, and all other aspects of daily living. Assist residents in all aspects of their care needs (e.g. physical, emotional and spiritual). Provide attention when needed, whilst ensuring Residents retain their comfort and dignity. Pay particular attention to assisting Residents who have limited mobility, or physical/learning difficulties, making the best use of aids provided. Closely monitor Residents who may be confused and/or who have behavioural problems. Assist in the promotion of continence. Assist in the delivery of care for Residents who are dying or who have a progressive illness. Assist with last offices. Observe care planning needs for Residents and complete written daily records as instructed and in line with the Company’s policies and procedures. Review and maintain care plans as per Key Worker role. Assist in framework of social activities by interacting with Residents and helping them continue with hobbies and activities in the Centre. Under the supervision and guidance of senior Care Staff, report on the wellbeing of Residents. Carry out regular checks on Residents at intervals determined by senior Staff Members. Make Visitors feel welcome. Provide refreshments/assistance as and when required. Make and change beds, ensuring that rooms are clean and tidy, and commodes are empty, in line with the Centre’s disposal of waste policy. Ensure the Centre’s resources are used appropriately Clean and maintain equipment used by Residents/Relatives e.g. wheelchairs, hearing aids,spectacles etc. Ensure the Centre is kept clean and tidy, in line with the Company’s attention to detail philosophy. If applicable, care for Residents’ clothing and rooms as named, and ensure that all clothing is recorded and clearly marked. Ensure full privacy and dignity is maintained for the dying and the bereaved, in line with the Company’s policies and procedures. Assist Residents who need help during meal times (be aware of swallowing difficulties, dietary requirements etc). Assist with serving of food/drinks as requested/ required. Wash up as requested/required. Escort Residents travelling to and from the Centre e.g. on social outings, hospital visits etc. Practice maximum integrity in all dealings with Residents' personal and financial affairs, and avoid abuse of the privileged relationship that exists with Residents Communication: Participate in Staff meetings as and when required.","Aylesbury, Bucks",UK,part_time,,,Healthcare & Nursing Jobs,6.75 per hour,12960,careworx.co.uk
46633389,Residential Support Worker Telford,"Salary: Starting at **** to be increased depending on Qualifications and Experience Hours: **** hrs  Free Training The Organisation: CareTech Community Services is a national provider of support for people with complex and challenging behaviours associated with autism, learning disabilities, mental health illness and neurological conditions. We support people to live as independently as possible within their own homes and also in residential care. The Role : An exciting opportunity for a Residential Support Worker to join our caring team. This role involves working with adults with learning disabilities, providing them with practical and emotional care, enabling them to lead as ordinary life as they can achieve within a residential complex. You will be flexible as you are required to work shifts including bank holidays, weekends and sleepovers. Previous experience is desirable but not essential as free training is provided. Responsibilities of the Residential Support Worker: To participate in the daytoday implementation of individual support plans and community based activities To support adults in all aspects of their daily life including personal care To maintain accurate notes and records as and when required To work as part of a team to provide high quality care The Candidate: The successful candidate for the role of Residential Support Worker will have: The ability to keep calm under pressure Experience to work alone and as part of a team Excellent communication skills The desire and commitment to achieve high standards of safeguarding Due to the nature of the position, successful candidates will be required to complete an enhanced CRB disclosure prior to commencement of employment, the disclosure expense will be met by the employer.","Telford, Shropshire",UK,part_time,,,Healthcare & Nursing Jobs,6.08 per hour,11673,careworx.co.uk
46633390,Residential Support Worker,"Job Title: Residential Support Worker Location: The position of Residential Support Worker will be based in Hanley Salary: Starting at **** to be increased depending on Qualifications and Experience Hours: **** hrs  Free Training The Organisation: CareTech Community Services is a national provider of support for people with complex and challenging behaviours associated with autism, learning disabilities, mental health illness and neurological conditions. We support people to live as independently as possible within their own homes and also in residential care. The Role: An exciting opportunity for a Residential Support Worker to join our caring team. This role involves working with adults with learning disabilities and mental health illness, providing them with practical and emotional care, enabling them to lead as ordinary life as they can achieve within a residential complex. You will be flexible as you are required to work shifts including bank holidays, weekends and sleepovers. Previous experience is desirable but not essential as free training is provided. Responsibilities of the Residential Support Worker: To participate in the daytoday implementation of individual support plans and community based activities To support adults in all aspects of their daily life including personal care To maintain accurate notes and records as and when required To work as part of a team to provide high quality care The Candidate: The successful candidate for the role of Residential Support Worker will have: The ability to keep calm under pressure Experience to work alone and as part of a team Excellent communication skills The desire and commitment to achieve high standards of safeguarding Due to the nature of the position, successful candidates will be required to complete an enhanced CRB disclosure prior to commencement of employment, the disclosure expense will be met by the employer.","Hanley, Stoke On Trent",Hanley,part_time,,,Healthcare & Nursing Jobs,6.08 per hour,11673,careworx.co.uk
